,lyrics,isBad
957,我还该怎么叫 才能更完美演绎,0
958,就像这死沉的天气 我躲到地狱的边际,0
959,我开始对开心免疫你先往前走让我给你垫底,0
960,你要知道我是真的很卖力,0
961,我猜你可能因为我总这样嫌太腻,0
962,可是你在我的世界没人能代替,0
963,你要离开我也不会奇怪 没人能够怪你,0
964,他们总说恋爱的人少了一些心机,0
965,却不知哪里多了几分细腻,0
966,他们总说你曾经一直保持着神秘,0
967,现在似乎变得比较有趣,0
968,他们总说,0
969,早晨起来你会分享首歌,0
970,无论晴天雨天只想谈谈你的心得,0
971,说说你经历的坎坷,0
972,再看看有多少路已经走过,0
973,别过头叹口气再选票订个软卧,0
974,人生的路有迷茫,0
975,还有大堆的繁琐,0
976,你一件一件解决好像也不会很快乐,0
977,但是 你要想清楚结果,0
978,会否带来灾祸,0
979,然后再三祈祷不要出事,0
980,Say 南无阿弥陀佛,0
981,你本来也不信佛,0
982,可你还是想利用宗教逃避你的过错,0
983,或许你时而冷漠,0
984,时而无心任何反驳,0
985,这个世界,0
986,本来就分不出什么对错,0
987,你不屑他们说的,0
988,只过自己的生活,0
989,在旁人看来你好像活的十分洒脱,0
990,但其实并非如此,0
991,你停止不了犯错,0
992,也许你该静下心来听听他们怎么说,0
993,他们总说恋爱的人少了一些心机,0
994,却不知哪里多了几分细腻,0
995,他们总说你曾经一直保持着神秘,0
996,现在似乎变得比较有趣,0
997,他们总说×6,0
998,要怎么做才会fine,0
999,苦尽甘来,0
1000,逍遥自在,0
1001,什么样的人生最精彩,0
1002,当列车开动的一刹那,0
1003,心里不免热血澎湃,0
1004,拨通和爱人的电话,0
1005,一字一句都太无奈,0
1006,总抱怨太 无奈,0
1007,谁的人生不 失败,0
1008,还总是倔 强的像个未出世的小孩,0
1009,分不清什么是wrong,0
1010,更不懂什么是right,0
1011,直到自己所追求的事物都慢慢没了情怀,0
1012,不要对朋友不理不睬 友谊出现了雾霾,0
1013,积攒多年的感情不能被任性给破坏,0
1014,那就烦恼抛开 把忧愁全都打败,0
1015,珍惜现在拥有的 不要再刻意去伤害,0
1016,baby 你的甜美 是我喜欢的模样,0
1017,我明白你的珍贵 就像是我的心脏,0
1018,带着酒精的香味 红色的情趣服装,0
1019,你就像朵玫瑰 脖子上挂着铃铛,0
1020,就让我帮你升温陪你过圣诞 hey,0
1021,但是我有可能会显得不耐烦,0
1022,因为我想对你说,0
1024,我想对你说,0
1036,冻的感冒了不买药,0
1037,自己成为了自己do myself,0
1038,不管圣诞节还是平安夜每一天都过得像你生日,0
1039,给你唱首歌昨晚熬夜写看我的眼神多真挚,0
1040,god damn 又到Christmas,0
1041,我的礼物还没准备呢,0
1042,我该送什么？哦对了,0
1043,我要干点别人不会的,0
1044,圣诞快乐她们乐的快,0
1046,三国杀麻将扑克牌,0
1047,等我送走了上一个我就来~,0
1048,baby 你的甜美 是我喜欢的模样,0
1049,我明白你的珍贵 就像是我的心脏,0
1051,你就像朵玫瑰 脖子上挂着铃铛,0
1053,但是我有可能会显得不耐烦,0
1054,因为我想对你说,0
1056,我想对你说,0
1066,他出生在97年十月 下着雪的那个暖冬,0
1067,他第一次哭或许是对这个世界太过陌生,0
1068,但他那时笑的不勉强 也不为任何人才流泪,0
1069,他在刚经历过痛苦的母亲的怀抱里安详的入睡,0
1070,那是他最幸福的时光 虽然很短暂,0
1071,却没人骂他没出息 是傻逼 或者懒蛋,0
1072,他在幼儿园从来不羡慕别人会开车接小孩回家,0
1073,他爸爸把他举过头顶那画面停刻在夕阳下,0
1074,他6岁那年 渐渐开始懂事,0
1075,帮爸爸买过烟 也帮妈妈洗过脚,0
1076,他开始明白小时候听的格林童话故事,0
1077,教会他做人告诉他滴水之恩当涌泉相报,0
1078,又过了5年 11岁的他懂得了人生的含义,0
1079,这世界告诉他生命里不只有游戏机和玩具,0
1080,他的初恋不喜欢他喜欢的流行歌,0
1081,但是他搞不懂这世界上怎么有那么多为什么,0
1082,14岁的他第一次叛逆离开家,0
1083,在他最需要帮助的时候 眼里的朋友却离开他,0
1084,在午夜的街头他哭着喊着想要去见家人,0
1085,他懂了这世界上永远为你敞开的只有家门,0
1086,15岁的他他奇怪 为什么眼眶会红,0
1087,因为他懂得了爱 也懂了什么叫疼,0
1088,当别人问他伤害过你的人 你作何感想,0
1089,他告诉他那不是伤害 那叫做成长,0
1090,16岁他意识到自己肩膀上的重担,0
1091,他不只是为自己而活因为有了太多羁绊,0
1092,面对家人的要求 也不在是借酒消愁,0
1093,而是想努力的达到,0
1094,不再让谁失望就把机会拿到,0
1095,他并不富裕但是不贫穷 虽年轻但是并不平庸,0
1096,他有了自己的梦想 并且想法天马行空,0
1097,有人告诉他无法去改变命运的编排,0
1098,但他不屑一顾说自己是幸运的天才,0
1099,当你搭上了这班生命时光列车,0
1100,在轮回之前 身边的旅客越来越来,0
1101,你的困惑和问题都藏在这节车厢里面,0
1102,只有你自己才能找到真正的问题答案,0
1103,这首歌我写给自己 也同样写给你,0
1104,你是否也跟我一样有相同或差不多的经历,0
1105,我想要告诉我自己奉劝我自己 千万别怕输,0
1106,哪怕这世界坍塌 人生太复杂 我也不服输,0
1107,那就让暴风雨下吧 像子弹打在我脸上,0
1108,让别人人骂吧 我自己坚持去远航,0
1110,就算给我时光隧道 重新来过我还是这样,0
1112,把我压倒就怎样 只要不死我就能爬起,0
1113,要做就做最大让我到达巅峰,0
1114,2015张雪飞我活在十八岁的天空,0
1120,darling为什么×2,0
1121,为什么总是让我不能自己,0
1122,他们说这就是爱情的甜蜜,0
1123,冬天有你温暖我的手,0
1124,在路灯下亲吻额头,0
1125,不讲道理的妞根本没为什么,0
1126,喜欢喝加冰的可乐,0
1127,你说你不爱喝酒,0
1128,喜欢被你拉着手,0
1129,大街小巷牵着走,0
1130,无理取闹的脾气都是被你宠的,0
1131,你说我与生俱来的美丽只属于你呢,0
1132,什么都由你说,0
1133,反正都不听你的,0
1134,不去想怎么过,0
1135,反正时间还有很多,0
1136,你说darling你别担心,0
1137,你会安排好的,0
1138,你想吃饱的时候都是我喂饱的,0
1144,2do为什么×2,0
1145,我总是把你猜不透,0
1146,为什么我感觉总是被你拖着走,0
1147,每次你撒气的理由,0
1148,说我是气头,0
1149,我承认我总是偷懒洗碗时会找借口,0
1150,明白你的心Babe我会说情话,0
1151,要了我的命床上再没别的她,0
1152,是你特别紧才会用力抓,0
1153,没有没有,0
1154,我只会跟你走,0
1155,也会亲吻你额头,0
1156,牵手牵手,0
1157,捧着你心里抖,0
1158,对你把情话说个够,0
1165,我说没有那么多为什么,0
1166,我说没有那么多为什么,0
1167,babe你别想太多,0
1168,因为我是你的mr.right,0
1177,从不会忘记我们纪念日,0
1178,不再惹你生气对你发过的誓,0
1179,玩着小游戏做我们喜欢的事,0
1180,Be my shawty 为你干着大事,0
1181,你说就只想我陪在你身边,0
1182,我们打打闹闹嬉笑不用解释心照不宣,0
1183,每天只想跟你懒呆一天,0
1184,不会感到乏味每天都很新鲜,0
1185,喜欢你的笑因为美若天仙,0
1186,喜欢跟你抱因为可以停顿时间,0
1187,口里吃着甜甜圈 把你手牵,0
1188,为了你我要戒酒少抽烟 因为你讨厌,0
1189,为了你我要赚上很多钱 让你买很多高跟鞋游遍全世界,0
1192,和你在一起的时间总是特别快,0
1193,一点都不虚假只是太可爱,0
1194,想为你熬汤做一桌菜,0
1195,一切开心的时候都想有你在,0
1196,珍惜有你的夜晚,0
1197,和朋友一起聚会有你的陪伴,0
1198,为什么现在自己特别勤快,0
1199,我愿意让你懒其他我也懒得管,0
1200,你的姐妹一直Talk about me,0
1201,不知道我表情中的含义如此亲密,0
1202,说我坏至少没有心机耍雕虫小技,0
1203,当你映入我眼天空变成蓝色,0
1204,这是我们炽热的时候让你不再苦涩,0
1205,所有我都愿意为你不会吝啬,0
1206,在你未来字典只剩快乐 baby I Roll Up.,0
1215,还记得那天 你离开的画面,0
1216,转身之后开始了无尽的挂念,0
1217,那是个充满希望而又伤感的夏天,0
1218,你陪伴在我身边已整整十八年,0
1219,忍不住留下眼泪却怕被对方发现,0
1220,望着你远去的背影我舍不得眨眼,0
1221,你只不过是站在了车窗的那边,0
1222,但我感觉我们之间相隔了那么远,0
1223,你也曾像那些美丽的女孩一样年轻着,0
1224,爱上了一个男孩你愿为他付出全心了,0
1225,原来爱和奉献是不需要任何原因的,0
1226,再也回不到从前就像列车一直前进着,0
1227,这世界上也许我是最渺小的那一个,0
1228,后到来是你生命中最幸福的那一个,0
1229,我知道你的心一直在呼唤着我回家,0
1230,在那些想你的夜我也不停潸然泪下,0
1231,人们有时总有一些未知的意识,0
1232,这种意识悄然无声的毁了他们的一世,0
1233,那个亲爱的突然走了甚至没有留下一字,0
1234,就像风悄悄吹过的在那飘扬着的旗帜,0
1235,对不起这个战场我不是合格的骑士,0
1236,没有为亲爱的你展示男人的气质,0
1237,为什么你要不知不知悄悄的去世,0
1238,从此爱的世界慢慢走向下滑的趋势,0
1239,每个夜里回想着我们的一幕幕趣事,0
1240,前一秒的微笑换来了下一秒的泪流不止,0
1241,年少的我们都会有点无知,0
1242,但最美的就是这种爱中没有所谓的物质,0
1243,你离开时世界黑暗的伸手不见五指,0
1244,拿起了铅笔泪滴在了素描的图纸,0
1245,刻画着你的模样脑海里仍然记忆犹新,0
1254,Yeah 曾经大手拉小手,0
1255,让我全拥有,0
1256,轮到大手牵老手可我却溜走,0
1257,你们希望我毕业之后,0
1258,对事业有个追求,0
1259,可我却不懂事的,0
1260,偏要跑去当个歌手,0
1261,你们做的菜总飘着香味,0
1262,你们几乎付出全部我无言相对,0
1263,每家都有本难念的经这算不算对,0
1264,他们说儿子是我生的我无怨无悔,0
1265,当我独自放学回家,0
1266,你们担心我迷路,0
1267,担心我的学习,0
1268,担心我学坏误入了歧途,0
1269,是你们苦口婆心,0
1270,我才上了大学,0
1271,可我总不去上课,0
1272,却爱上音乐,0
1273,孩子快回头现在还不晚,0
1274,我说我错了可我得把这条路给走完,0
1275,在你们眼中,0
1276,我永远是个男孩,0
1277,但社会的力量早已把我锻成硬汉,0
1278,我多想回家爸爸妈妈,0
1279,留多点时间和你们说说话,0
1280,未来的问题交给我吧,0
1281,你们的想法我没法回答,0
1282,我已经长大,0
1283,我不是不爱你们,0
1284,我不会在外面一直漂,0
1285,如果我受伤眼泪曾在你们面前掉,0
1286,我保持微笑遇到困难,0
1287,反而激发我的小宇宙燃烧,0
1288,我总是失败后重来,0
1289,可你们等不及了头发渐渐已发白,0
1290,是我太没出息,0
1291,总是壮志雄心却没办法给你们交代,0
1292,可怜全天下父母心,0
1293,可当你真的走了他们又怕最冷清,0
1294,他们常给我打电话让我回家,0
1295,可在电话那头的我,0
1296,却不知道怎么回答,0
1297,我思考但是从来没有结果,0
1298,上帝永远不会开着车在楼下等我,0
1299,他不会送我一套房,0
1300,或者帮我介绍对象,0
1301,但这全是爸妈对我一生的期望,0
1302,我多想回家爸爸妈妈,0
1303,留多点时间和你们说说话,0
1304,未来的问题交给我吧,0
1305,你们的想法我没法回答,0
1306,我已经长大,0
1307,只有和你们一起才是 sweet 的 memory,0
1308,只有和你们一起才是最炫的 melody,0
1309,当我拿起麦克风我才变最真,0
1310,我没法放下我陷得太深,0
1311,我像是头脱缰的野马狂奔,0
1312,可当我回过神我已变成罪人,0
1313,是我太爱你,0
1314,是我太惯你是我太照顾你,0
1315,可孩子我可没怪你,0
1316,每当我听到这些再也没法保持强硬,0
1317,每当我听到这些心早已碎成一地,0
1318,我才发现时间是那么快,0
1319,不知不觉我们的角色已经变了换,0
1320,无论多少年后我再次回看,0
1321,只有这种心情永远无法再变淡,0
1322,我多想回家爸爸妈妈,0
1323,留多点时间和你们说说话,0
1324,未来的问题交给我吧,0
1325,你们的想法我没法回答,0
1326,我已经长大,0
1327,小时候 你做过很多的梦吧,0
1328,记得稚气未消的自己吗,0
1329,记得那些期待吗,0
1330,纸上飞翔的那一个个奇妙的梦还在吗,0
1331,心潮还澎湃吗,0
1332,那个梦想成为的人如今还崇拜吗,0
1333,记得老师说想当宇航员的举手,0
1334,我第一次畅想遨游太空 要拥抱宇宙,0
1335,多少个夜晚抬头 仰望浩瀚的星空,0
1336,那是我要去的地方没有尽头,0
1337,记得迷上美丽的线条和色彩,0
1338,一张张洁白的纸上涂绘的奇奇怪怪,0
1339,可爱的公仔 可爱的妖怪 可爱的蓝天碧海,0
1340,颜料在可爱的脸蛋上留下大大的一块,0
1341,记得第一次碰篮球 用双手去投,0
1342,苦练控球 幻想穿上23号红色的公牛,0
1343,踩着凳子起跳扣篮 跟隔壁班叫板,0
1344,翘课就为了看总决赛的迈克尔乔丹,0
1347,当我们开始工作,0
1348,老人说长大了人要实际和稳妥,0
1349,在忙忙碌碌的人海中奔波,0
1350,期盼很少 现实的压力却很多,0
1351,想起从前的梦想只是微微一笑然后沉默,0
1352,时间从未等待我们 想起从前的作文,0
1353,说长大了要做个怎样的人,0
1354,可转眼已是长大的人,0
1355,常常丢了心 分了神 还在假装不过问,0
1356,还在学着怎样做人,0
1357,默默接受着一样的方式和标准,0
1358,所谓的成功好像是一样的脚本,0
1359,随时都在瞄准,0
1360,不知谁画好的target 被迫去了解的market,0
1361,全副武装心却空空荡荡从来没有harvest,0
1362,太多时间忙碌 为了生活理想早已让步,0
1363,岁月如梭 多少次被挡路,0
1364,是否当年的冲动不再 是否太多无奈,0
1365,是否坚持的日子好难捱,0
1366,是否还和兄弟唱着那首老男孩,0
